idx,orig_idx,col,row,z_um,z_plane_equiv,x_um,y_um,n_views_matched,peak_corr,center_spread_px,mean_trace_corr,min_trace_corr,primary_view
161,161,82.12141116272657,107.06007841949875,-5.0,-2.5,82.12141116272657,107.06007841949875,4,2.006065531030983,1.0952115833526668,0.678868414795063,0.678868414795063,3
162,162,70.14598160797699,206.9775212898124,6.0,3.0,70.14598160797699,206.9775212898124,4,2.0203138246619314,1.0270510424852288,0.7825104044323128,0.7825104044323128,3
163,163,41.46206654993749,39.58615902441499,-2.0,-1.0,41.46206654993749,39.58615902441499,4,0.7551660088486902,0.4654766567273914,0.3831899053784446,0.3831899053784446,3
164,164,127.75746550193622,39.14545816121522,-20.0,-10.0,127.75746550193622,39.14545816121522,4,0.9726805214706807,5.190181763010206,0.4965081308965861,0.4965081308965861,3
165,165,8.2238039382934,172.67834537968153,10.0,5.0,8.2238039382934,172.67834537968153,4,1.2640907965753705,1.9881971932556255,0.5598678045614465,0.5598678045614465,3
166,166,174.88926149608173,24.913936586093367,-12.0,-6.0,174.88926149608173,24.913936586093367,4,1.2620625523321654,3.087015049674645,0.425862633018716,0.425862633018716,3
167,167,138.74980782310234,80.5227714737284,-2.0,-1.0,138.74980782310234,80.5227714737284,4,1.7746730653832334,0.4654766567274013,0.8269156116644047,0.8269156116644047,3
168,168,25.287176437895898,25.5943722937604,-10.0,-5.0,25.287176437895898,25.5943722937604,4,1.131119319697537,2.5617424143136467,0.5825102545460562,0.5825102545460562,3
169,169,187.70708465925958,239.06241863770757,10.0,5.0,187.70708465925958,239.06241863770757,4,1.0002611102501549,1.9881971932556197,0.5420533080960436,0.5420533080960436,3
170,170,32.84754832453277,10.814845825492021,-6.0,-3.0,32.84754832453277,10.814845825492021,4,2.0314770330157783,1.5133343779039148,0.7472105980145616,0.7472105980145616,3
171,171,121.84812855129522,98.14178482619565,-4.0,-2.0,121.84812855129522,98.14178482619565,4,1.186709037739341,0.9924592692006751,0.5636108539199868,0.5636108539199868,3
172,172,108.9476062297581,99.19323869013166,-8.0,-4.0,108.9476062297581,99.19323869013166,4,1.2860182802136024,2.0369987411474257,0.5141119297533208,0.5141119297533208,3
173,173,146.43978669755404,24.165731042898944,-4.0,-2.0,146.43978669755404,24.165731042898944,4,0.799977159203622,0.9924592692006875,0.46603268509011764,0.46603268509011764,3
174,174,63.415210283114604,103.29658293877706,-6.0,-3.0,63.415210283114604,103.29658293877706,4,1.4219476240533404,1.5133343779039117,0.5642131505960244,0.5642131505960244,3
175,175,128.647514985535,218.02572249052378,2.0,1.0,128.647514985535,218.02572249052378,4,2.4617464800448303,0.17314120607641612,0.9206089274690856,0.9206089274690856,3
176,176,153.49822921510213,17.500045020771932,-8.0,-4.0,153.49822921510213,17.500045020771932,4,0.8793278510198682,2.0369987411474257,0.3482597987962429,0.3482597987962429,3
177,177,55.17403265881667,98.56690805685605,-4.0,-2.0,55.17403265881667,98.56690805685605,4,1.4663728213258571,0.9924592692006751,0.6591566092529012,0.6591566092529012,3
178,178,91.17860427056313,213.43579309550395,-2.0,-1.0,91.17860427056313,213.43579309550395,4,1.447409186352785,0.4654766567273815,0.6059567488239516,0.6059567488239516,3
179,179,142.93539312061546,122.85140117475689,-4.0,-2.0,142.93539312061546,122.85140117475689,4,1.2103304524630363,0.9924592692006811,0.5355737305807151,0.5355737305807151,3
180,180,227.63993701386676,47.51789148364033,10.0,5.0,227.63993701386676,47.51789148364033,4,2.3958336307879256,1.9881971932556317,0.8543177119543123,0.8543177119543123,3
181,181,244.30775132975202,130.8298376483661,8.0,4.0,244.30775132975202,130.8298376483661,4,1.5240181659544365,1.505332910712238,0.6801806614986413,0.6801806614986413,3
182,182,196.31348865653467,2.897034554055687,-2.0,-1.0,196.31348865653467,2.897034554055687,4,1.3599339598021774,0.46547665672739924,0.6006705476520738,0.6006705476520738,3
183,183,29.455113899924758,131.54245448851293,4.0,2.0,29.455113899924758,131.54245448851293,4,1.9224912678109614,0.5651089228277154,0.7581559621846414,0.7581559621846414,3
184,184,124.54385832407496,178.64160632777504,-4.0,-2.0,124.54385832407496,178.64160632777504,4,1.292859438927992,0.9924592692006751,0.5611061753326305,0.5611061753326305,3
185,185,194.96754184916512,100.2371131486243,6.0,3.0,194.96754184916512,100.2371131486243,4,1.2183010550199833,1.027051042485235,0.5804610055987781,0.5804610055987781,3
186,186,187.83106174757737,137.57004710750394,6.0,3.0,187.83106174757737,137.57004710750394,4,1.3058050321360128,1.027051042485235,0.560355018007728,0.560355018007728,3
187,187,250.90689448525296,186.8121085636967,2.0,1.0,250.90689448525296,186.8121085636967,4,1.098506946300888,0.24406950739880942,0.636177919351053,0.636177919351053,3
188,188,24.80213294626547,237.07609814999543,14.0,7.0,24.80213294626547,237.07609814999543,4,1.3151395127938286,2.958691033318737,0.6171201810201066,0.6171201810201066,3
189,189,110.4531949456263,216.14982913411092,-8.0,-4.0,110.4531949456263,216.14982913411092,4,1.0199754007919868,2.0369987411474257,0.4076575082329287,0.4076575082329287,3
190,190,228.65016176036465,10.473415553330868,-8.0,-4.0,228.65016176036465,10.473415553330868,4,1.6908754375465658,2.0369987411474257,0.6784695927373223,0.6784695927373223,3
191,191,128.87690417865127,12.937603578795382,-20.0,-10.0,128.87690417865127,12.937603578795382,4,1.8990243631517094,5.190181763010206,0.7731382054100586,0.7731382054100586,3
192,192,53.13239830909227,20.75163784922628,-16.0,-8.0,53.13239830909227,20.75163784922628,4,1.4919275628468776,4.138341399337042,0.4895341550048437,0.4895341550048437,3
193,193,150.2789665166646,76.44642061203214,-12.0,-6.0,150.2789665166646,76.44642061203214,4,0.7409287732103138,3.0870150496746485,0.3639387999466689,0.3639387999466689,3
194,194,8.564613852983978,85.5380081252036,14.0,7.0,8.564613852983978,85.5380081252036,4,1.8743929678229585,2.958691033318725,0.6881527874917504,0.6881527874917504,3
195,195,115.98905528092331,103.09088943186474,-4.0,-2.0,115.98905528092331,103.09088943186474,4,0.7223364545676868,0.992459269200688,0.3419605960317181,0.3419605960317181,3
196,196,213.98458737288524,46.512648757470785,-4.0,-2.0,213.98458737288524,46.512648757470785,4,0.6511986691000373,0.9924592692006875,0.392003159835184,0.392003159835184,3
197,197,170.28654193431478,49.972143114404616,2.0,1.0,170.28654193431478,49.972143114404616,4,1.4691555206374483,0.24406950739880434,0.6212461859015459,0.6212461859015459,4
198,198,57.48528243870612,124.31844408518296,-4.0,-2.0,57.48528243870612,124.31844408518296,4,1.8111114725655366,0.9968599768386859,0.6846588603567844,0.6846588603567844,4
199,199,89.87733574022447,212.06646804047574,0.0,0.0,89.87733574022447,212.06646804047574,4,1.52091099352461,0.06685198822159964,0.6719702574189169,0.6719702574189169,4
200,200,110.5007574247014,226.83150126650202,6.0,3.0,110.5007574247014,226.83150126650202,4,1.6683354903491576,0.8077145870829654,0.6331429222846146,0.6331429222846146,4
201,201,212.26084095080688,97.54018202380487,2.0,1.0,212.26084095080688,97.54018202380487,4,1.3263094308838805,0.24406950739880942,0.5100119075267082,0.5100119075267082,4
202,202,58.8177489493668,54.48376152944117,-6.0,-3.0,58.8177489493668,54.48376152944117,4,2.299617598110757,1.528284356631099,0.8032104739322634,0.8032104739322634,4
203,203,29.465362517811137,74.04107131751084,-2.0,-1.0,29.465362517811137,74.04107131751084,4,1.7367160347798465,0.4654766567273956,0.707937254973572,0.707937254973572,4
204,204,60.539996447792355,210.6690492594584,-4.0,-2.0,60.539996447792355,210.6690492594584,4,1.4593921620936967,0.9968599768386832,0.5945510481264809,0.5945510481264809,4
205,205,60.34773511792392,178.5744947567351,-12.0,-6.0,60.34773511792392,178.5744947567351,4,2.1552200006754343,3.1225942185368254,0.7352467107070098,0.7352467107070098,4
206,206,65.15688131732507,64.19429073363938,6.0,3.0,65.15688131732507,64.19429073363938,4,1.0619811654329907,0.8077145870829712,0.4874321755031974,0.4874321755031974,4
207,207,203.5908711906096,78.64712768711277,6.0,3.0,203.5908711906096,78.64712768711277,4,1.3032575910351434,0.8077145870829573,0.6102254929417881,0.6102254929417881,4
208,208,19.883790785077338,59.47185099030215,10.0,5.0,19.883790785077338,59.47185099030215,4,0.6839160632404326,1.7605293222524339,0.41298456666028205,0.41298456666028205,4
209,209,79.31841272289019,118.58321965678283,0.0,0.0,79.31841272289019,118.58321965678283,4,1.3258286194211752,0.06685198822158948,0.509488122300609,0.509488122300609,4
210,210,170.3758943456479,63.75476061389106,4.0,2.0,170.3758943456479,63.75476061389106,4,1.48150695300716,0.36777327461492837,0.5496242100071281,0.5496242100071281,4
211,211,101.15243992392595,225.25476917630098,6.0,3.0,101.15243992392595,225.25476917630098,4,1.1751891056156591,0.8077145870829654,0.46415515679236274,0.46415515679236274,4
